"year","ubigeo","caseid","conglome","estrato","codperso","facpob07","sex","age","civil_status","poverty","linpe","linea","caseid2","visit_preg","p4041","p4042","p4043","p4044","p4045","p4046","p4047","p4191","p4192","p4193","p4194","p4195","p4196","p4197","p4198","factor07","language","education_level","who_assisted_you","health_insurance"
"2015","150125","09  007494  025  11  150125","007494","urban","01",1011.94,"man",44,NA,"poor",203.860992431641,399.429595947266,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1011.94,"spanish","less than secondary",NA,NA
"2015","150123","09  007969  008  11  150123","007969","urban","01",1011.94,"woman",44,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1011.94,"spanish",NA,NA,"yes"
"2015","150810","09  008028  015  12  150810","008028","urban","01",271.55,"man",72,"married/living_together","no poor",156.370590209961,310.520111083984,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,271.55,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","150714","09  008080  004  11  150714","008080","rural","01",173.5,"woman",30,"married/living_together","no poor",153.936996459961,277.111785888672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,173.5,"spanish",NA,NA,NA
"2015","150704","09  008149  002  11  150704","008149","rural","01",105.99,"man",69,"married/living_together","no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,105.99,"spanish","less than secondary",NA,"yes"
"2015","150717","09  008152  001  11  150717","008152","rural","01",105.99,"man",31,"no married/living_together","no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,105.99,"spanish",NA,NA,NA
"2015","150715","09  008153  004  11  150715","008153","rural","01",99.57,"man",24,NA,"poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,99.57,"spanish","less than secondary",NA,"yes"
"2015","151025","09  008157  002  11  151025","008157","rural","01",99.57,"man",43,"no married/living_together","no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,99.57,"spanish","less than secondary",NA,"yes"
"2015","160107","09  008262  006  11  160107","008262","rural","01",217.27,"man",67,"married/living_together","no poor",167.636779785156,289.853973388672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,217.27,"spanish","less than secondary",NA,"yes"
"2015","160706","09  008312  001  11  160706","008312","rural","01",86.92,"man",36,NA,"no poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,86.92,"no spanish",NA,NA,"yes"
"2015","160506","09  008346  005  11  160506","008346","rural","01",86.92,"man",54,NA,"poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,86.92,"spanish","less than secondary",NA,NA
"2015","180210","09  008590  011  11  180210","008590","rural","01",58.97,"man",61,"married/living_together","poor",145.335739135742,233.385955810547,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,58.97,NA,"less than secondary",NA,NA
"2015","200705","09  008816  005  11  200705","008816","rural","01",570.78,"man",53,"married/living_together","no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,570.78,"spanish","less than secondary",NA,NA
"2015","200109","09  008867  004  11  200109","008867","urban","01",370.27,"woman",76,"no married/living_together","no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,370.27,"spanish","less than secondary",NA,NA
"2015","200301","09  008885  002  11  200301","008885","rural","01",409.25,"man",64,"no married/living_together","no poor",153.936996459961,280.796905517578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,409.25,"spanish","less than secondary",NA,"yes"
"2015","200405","09  008895  003  11  200405","008895","rural","01",259.17,"man",58,"no married/living_together","no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,259.17,"spanish","less than secondary",NA,"yes"
"2015","211001","09  008990  009  11  211001","008990","rural","01",770.82,"man",44,"married/living_together","no poor",153.936996459961,282.796813964844,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,770.82,NA,"less than secondary",NA,NA
"2015","210806","09  008998  036  11  210806","008998","rural","01",711.32,"woman",48,"no married/living_together","poor",153.936996459961,282.796813964844,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,711.32,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","211203","09  009041  001  11  211203","009041","rural","01",272.51,"man",44,NA,"no poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,272.51,NA,"less than secondary",NA,"yes"
"2015","220104","09  009166  001  11  220104","009166","rural","01",262.64,"man",50,"no married/living_together","no poor",167.636779785156,291.038177490234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,262.64,"spanish",NA,NA,"yes"
"2015","220504","09  009198  040  11  220504","009198","rural","01",121.17,"man",56,NA,"no poor",136.040298461914,222.194549560547,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,121.17,"spanish","less than secondary","other","yes"
"2015","220305","09  009209  014  11  220305","009209","rural","01",115.9,"woman",58,"no married/living_together","no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,115.9,"spanish","less than secondary",NA,"yes"
"2015","220708","09  009279  018  11  220708","009279","rural","01",410.59,"man",52,"married/living_together","no poor",167.636779785156,291.038177490234,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,410.59,"spanish","less than secondary",NA,NA
"2015","220203","09  009300  003  11  220203","009300","rural","01",121.17,"man",79,"married/living_together","no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,121.17,"spanish","less than secondary",NA,"yes"
"2015","230401","09  009429  005  11  230401","009429","rural","01",22.18,"man",59,"married/living_together","no poor",153.936996459961,279.113525390625,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,22.18,NA,NA,"doctor/nurse/obstetrician","yes"
"2015","230408","09  009448  006  11  230408","009448","rural","01",43.84,"man",43,NA,"no poor",145.335739135742,234.806045532227,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,43.84,"spanish",NA,"doctor/nurse/obstetrician",NA
"2015","240104","09  009552  001  11  240104","009552","rural","01",159.83,"man",63,"no married/living_together","no poor",156.370590209961,310.997924804688,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,159.83,"spanish","less than secondary",NA,"yes"
"2015","150609","09  009817  005  11  150609","009817","rural","01",105.99,"man",49,NA,"poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,105.99,"spanish",NA,NA,"yes"
"2015","230103","09  009878  037  11  230103","009878","rural","01",69.91,"man",86,"married/living_together","no poor",138.997756958008,252.0732421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,69.91,NA,"less than secondary",NA,"yes"
"2016","050112","09  009933  013  11  050112","009933","rural","01",135.441769430964,"woman",74,"no married/living_together","no poor",153.329116821289,244.752471923828,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.441769430964,NA,"less than secondary",NA,"yes"
"2015","020904","09  010017  017  11  020904","010017","rural","01",175.34,"woman",46,"no married/living_together","no poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,175.34,NA,"less than secondary",NA,"yes"
"2015","081304","09  010088  002  11  081304","010088","rural","01",279.33,"woman",28,"no married/living_together","no poor",153.936996459961,281.594360351562,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,279.33,"spanish",NA,"doctor/nurse/obstetrician",NA
"2015","150710","09  010266  010  11  150710","010266","rural","01",99.57,"woman",64,NA,"no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,99.57,"spanish","less than secondary",NA,NA
"2015","211304","09  010354  022  11  211304","010354","rural","01",272.51,"man",64,"married/living_together","no poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,272.51,NA,"less than secondary",NA,NA
"2018","021805","09  011150  001  11  021805","011150","rural","01",132.537200927734,"man",67,"no married/living_together","no poor",150.408874511719,270.384338378906,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,132.537200927734,NA,"less than secondary",NA,NA
"2018","020507","09  011153  025  11  020507","011153","rural","01",132.537200927734,"man",73,NA,"no poor",150.408874511719,270.384338378906,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,132.537200927734,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2018","021705","09  011158  007  11  021705","011158","rural","01",109.084190368652,"man",50,"married/living_together","no poor",157.0498046875,251.979690551758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,109.084190368652,NA,NA,NA,"yes"
"2018","040119","09  011167  003  11  040119","011167","rural","01",37.8253021240234,"man",55,"no married/living_together","no poor",157.0498046875,257.490966796875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,37.8253021240234,NA,"less than secondary",NA,"yes"
"2018","040120","09  011168  025  11  040120","011168","rural","01",49.8443603515625,"man",62,NA,"no poor",150.408874511719,277.349670410156,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,49.8443603515625,"spanish","less than secondary","doctor/nurse/obstetrician",NA
"2018","040306","09  011171  002  11  040306","011171","rural","01",37.8253021240234,"woman",54,"no married/living_together","no poor",157.0498046875,257.490966796875,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,37.8253021240234,NA,NA,"doctor/nurse/obstetrician","yes"
"2018","040507","09  011175  005  11  040507","011175","rural","01",37.8253021240234,"man",75,"no married/living_together","no poor",157.0498046875,257.490966796875,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,37.8253021240234,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2018","210114","09  011206  017  11  210114","011206","rural","01",154.202301025391,"woman",59,"married/living_together","no poor",157.0498046875,260.4423828125,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,154.202301025391,NA,"less than secondary",NA,"yes"
"2018","210805","09  011211  001  11  210805","011211","rural","01",154.202301025391,"man",51,NA,"no poor",157.0498046875,260.4423828125,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,154.202301025391,"spanish","less than secondary",NA,"yes"
"2018","211005","09  011212  025  11  211005","011212","rural","01",154.202301025391,"man",51,NA,"no poor",157.0498046875,260.4423828125,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,154.202301025391,NA,"less than secondary",NA,"yes"
"2020","020202","09  015332  050  11  020202","015332","rural","01",175.920349121094,"man",60,"married/living_together","no poor",162.823348999023,263.203582763672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,175.920349121094,NA,"less than secondary",NA,NA
"2020","030402","09  015461  002  11  030402","015461","rural","01",135.418426513672,"man",71,"married/living_together","poor",162.823348999023,259.73681640625,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.418426513672,NA,"less than secondary",NA,"yes"
"2020","030206","09  015480  006  11  030206","015480","rural","01",135.418426513672,"man",64,"married/living_together","no poor",162.823348999023,259.73681640625,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.418426513672,NA,"less than secondary",NA,"yes"
"2020","050402","09  015886  015  11  050402","015886","rural","01",150.195861816406,"man",27,"married/living_together","no poor",162.823348999023,264.389617919922,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,150.195861816406,NA,NA,NA,"yes"
"2020","060805","09  016136  193  11  060805","016136","rural","01",344.394104003906,"man",34,"no married/living_together","no poor",152.578918457031,251.231719970703,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,344.394104003906,"spanish",NA,NA,"yes"
"2021","090609","09  016592  002  11  090609","016592","rural","01",158.25471496582,"woman",70,"no married/living_together","poor",171.596176147461,277.488220214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,158.25471496582,NA,NA,NA,"yes"
"2021","090604","09  016656  009  11  090604","016656","rural","01",158.25471496582,"woman",51,"no married/living_together","no poor",171.596176147461,277.488220214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,158.25471496582,NA,"less than secondary",NA,"yes"
"2020","100609","09  016833  067  11  100609","016833","rural","01",152.744903564453,"man",69,"married/living_together","no poor",152.578918457031,258.020050048828,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,152.744903564453,NA,"less than secondary",NA,"yes"
"2021","120805","09  017173  002  11  120805","017173","urban","01",89.60888671875,"man",38,"no married/living_together","no poor",180.565078735352,327.127044677734,"01  02","no",1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,89.60888671875,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2020","120419","09  017314  003  11  120419","017314","rural","01",246.732208251953,"man",36,NA,"poor",152.578918457031,254.25373840332,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,246.732208251953,"spanish","less than secondary",NA,"yes"
"2020","130811","09  017561  005  11  130811","017561","rural","01",303.405487060547,"woman",47,"no married/living_together","no poor",162.823348999023,263.977203369141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,303.405487060547,"spanish","less than secondary",NA,"yes"
"2020","151007","09  018555  001  11  151007","018555","rural","01",136.608215332031,"man",46,"married/living_together","poor",162.823348999023,262.396484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,136.608215332031,"spanish",NA,NA,"yes"
"2015","010503","10  000036  026  11  010503","000036","rural","01",80.7,"man",59,NA,"no poor",145.335739135742,230.493896484375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,80.7,"spanish","less than secondary",NA,"yes"
"2015","021201","10  000197  012  11  021201","000197","rural","01",313.44,"man",63,NA,"no poor",153.936996459961,277.728851318359,"01  03","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,313.44,"spanish",NA,NA,NA
"2015","030201","10  000278  013  11  030201","000278","urban","01",275.54,"woman",52,"no married/living_together","no poor",153.936996459961,276.142272949219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,275.54,NA,"less than secondary",NA,"yes"
"2015","040129","10  000390  054  11  040129","000390","urban","01",546.53,"man",64,"married/living_together","no poor",153.936996459961,280.807952880859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,546.53,"spanish","less than secondary",NA,"yes"
"2015","050404","10  000579  069  11  050404","000579","rural","01",190.75,"woman",75,"no married/living_together","no poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,190.75,NA,"less than secondary",NA,"yes"
"2015","060101","10  000636  015  11  060101","000636","urban","01",392.44,"man",29,"married/living_together","no poor",153.936996459961,274.316162109375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,392.44,"spanish",NA,NA,"yes"
"2015","080901","10  000879  012  11  080901","000879","urban","01",452.57,"man",45,"no married/living_together","no poor",167.636779785156,303.010559082031,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,452.57,NA,"less than secondary",NA,NA
"2015","090205","10  000924  028  11  090205","000924","rural","01",176.32,"man",48,"no married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,176.32,NA,"less than secondary",NA,"yes"
"2015","090103","10  000972  024  11  090103","000972","rural","01",176.32,"man",39,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,176.32,NA,"less than secondary",NA,"yes"
"2015","100105","10  001065  017  11  100105","001065","rural","01",219.3,"man",76,NA,"poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,219.3,NA,"less than secondary",NA,"yes"
"2015","100505","10  001077  032  11  100505","001077","rural","01",219.3,"man",58,"no married/living_together","poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,219.3,NA,"less than secondary",NA,"yes"
"2015","110208","10  001247  065  11  110208","001247","rural","01",41.02,"man",37,NA,"no poor",145.335739135742,239.957977294922,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,41.02,"spanish",NA,NA,"yes"
"2015","120801","10  001313  003  11  120801","001313","rural","01",346.32,"man",58,"married/living_together","no poor",153.936996459961,275.936279296875,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,346.32,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","120401","10  001322  024  11  120401","001322","rural","01",415.59,"man",52,"married/living_together","no poor",153.936996459961,275.936279296875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,415.59,"spanish","secondary or more",NA,NA
"2015","130102","10  001421  002  11  130102","001421","urban","01",640.11,"woman",63,"no married/living_together","no poor",156.370590209961,310.380889892578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,640.11,"spanish","less than secondary",NA,"yes"
"2015","140301","10  001605  014  11  140301","001605","urban","01",263.24,"man",64,"married/living_together","no poor",156.370590209961,313.46923828125,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,263.24,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","070103","10  001706  002  11  070103","001706","urban","01",295.88,"woman",77,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,295.88,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","070104","10  001709  062  11  070104","001709","urban","01",362.6,"man",71,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,362.6,"spanish",NA,NA,"yes"
"2015","150133","10  002015  017  11  150133","002015","urban","01",845.71,"woman",78,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,845.71,NA,NA,NA,"yes"
"2015","150135","10  002027  037  11  150135","002027","urban","01",845.71,"man",31,"no married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,845.71,"spanish",NA,NA,"yes"
"2015","150509","10  002191  230  11  150509","002191","rural","01",327.08,"man",63,NA,"no poor",138.997756958008,250.265014648438,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,327.08,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","160113","10  002261  009  11  160113","002261","urban","01",259.5,"woman",56,"no married/living_together","no poor",167.636779785156,289.853973388672,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,259.5,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","190109","10  002580  007  11  190109","002580","urban","01",136.32,"man",59,"married/living_together","poor",153.936996459961,277.533630371094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,136.32,NA,"less than secondary",NA,"yes"
"2015","200403","10  002815  021  11  200403","002815","rural","01",349.56,"man",66,"married/living_together","no poor",145.335739135742,236.009246826172,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,349.56,"spanish","less than secondary",NA,NA
"2015","210601","10  002904  007  11  210601","002904","rural","01",369.98,"woman",53,"no married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,369.98,NA,"less than secondary",NA,NA
"2015","211207","10  002944  008  11  211207","002944","rural","01",184.46,"man",59,"married/living_together","poor",167.636779785156,304.285675048828,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,184.46,NA,"less than secondary",NA,NA
"2015","240106","10  003277  002  11  240106","003277","rural","01",267.44,"man",44,"married/living_together","no poor",156.370590209961,310.997924804688,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,267.44,"spanish",NA,"doctor/nurse/obstetrician",NA
"2015","060702","10  003538  058  11  060702","003538","rural","01",388.1,"man",51,"married/living_together","no poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,388.1,"spanish",NA,NA,NA
"2015","090716","10  003598  023  11  090716","003598","rural","01",176.32,"man",58,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,176.32,NA,"less than secondary",NA,"yes"
"2015","131202","10  003718  008  11  131202","003718","rural","01",1025.13,"man",22,"no married/living_together","no poor",156.370590209961,310.380889892578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1025.13,"spanish",NA,NA,NA
"2015","200410","10  003898  028  11  200410","003898","rural","01",299.63,"man",70,"no married/living_together","no poor",138.997756958008,253.593872070312,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,299.63,"spanish","less than secondary",NA,"yes"
"2015","010205","10  005025  009  11  010205","005025","rural","01",214.4,"man",41,NA,"no poor",167.636779785156,293.982025146484,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,214.4,"no spanish",NA,"doctor/nurse/obstetrician","yes"
"2016","010604","10  005163  037  11  010604","005163","rural","01",51.7381220723883,"man",59,NA,"no poor",141.732818603516,231.769500732422,"01  01","no",0,0,0,0,0,0,1,2,2,2,2,1,2,2,2,51.7381220723883,"spanish","less than secondary","other","yes"
"2015","021503","10  005234  001  11  021503","005234","rural","01",209.14,"man",42,"married/living_together","poor",145.335739135742,233.816345214844,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,209.14,"spanish","less than secondary",NA,"yes"
"2015","021203","10  005288  003  11  021203","005288","rural","01",200.42,"woman",54,"no married/living_together","no poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,200.42,NA,"less than secondary",NA,"yes"
"2015","020201","10  005336  003  11  020201","005336","rural","01",200.42,"man",43,NA,"no poor",145.335739135742,233.816345214844,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,200.42,"spanish","less than secondary",NA,"yes"
"2015","020509","10  005340  002  11  020509","005340","rural","01",200.42,"man",72,"married/living_together","poor",145.335739135742,233.816345214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,200.42,NA,"less than secondary",NA,"yes"
"2015","030607","10  005396  010  11  030607","005396","rural","01",123.08,"man",62,"married/living_together","poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,123.08,NA,"less than secondary",NA,"yes"
"2015","030218","10  005421  002  11  030218","005421","rural","01",120.35,"woman",68,"no married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,120.35,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","030305","10  005453  010  11  030305","005453","rural","01",123.08,"man",53,"married/living_together","poor",145.335739135742,232.682327270508,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,123.08,NA,NA,NA,"yes"
"2015","030711","10  005462  009  11  030711","005462","rural","01",120.35,"man",35,"married/living_together","poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,120.35,NA,"less than secondary",NA,NA
"2015","040604","10  005654  008  11  040604","005654","rural","01",135.79,"man",77,"no married/living_together","no poor",145.335739135742,236.017135620117,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.79,"spanish","less than secondary",NA,"yes"
"2015","040410","10  005660  010  11  040410","005660","rural","01",135.79,"man",55,"married/living_together","no poor",145.335739135742,236.017135620117,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,135.79,NA,"less than secondary",NA,"yes"
"2015","050202","10  005740  001  11  050202","005740","rural","01",131.13,"man",49,"married/living_together","poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,131.13,NA,"less than secondary",NA,"yes"
"2015","050502","10  005783  005  11  050502","005783","rural","01",170.76,"man",49,"married/living_together","poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,170.76,NA,"less than secondary",NA,"yes"
"2017","051009","10  005818  014  11  051009","005818","rural","01",180.128993370846,"man",56,"married/living_together","poor",156.456634521484,249.85285949707,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,180.128993370846,NA,"less than secondary",NA,"yes"
"2017","050302","10  005822  011  11  050302","005822","rural","01",180.128993370846,"man",49,"married/living_together","no poor",156.456634521484,249.85285949707,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,180.128993370846,"spanish",NA,NA,"yes"
"2015","050303","10  005824  009  11  050303","005824","rural","01",170.76,"woman",48,"no married/living_together","poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,170.76,NA,"less than secondary",NA,"yes"
"2015","060204","10  005905  006  11  060204","005905","rural","01",1740.48,"woman",83,"no married/living_together","no poor",153.936996459961,274.316162109375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1740.48,"spanish","less than secondary",NA,"yes"
"2015","060405","10  005951  004  11  060405","005951","rural","01",156.28,"man",54,"married/living_together","no poor",136.040298461914,225.164703369141,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,156.28,"spanish","less than secondary",NA,"yes"
"2015","060111","10  005997  006  11  060111","005997","rural","01",341.57,"woman",55,"no married/living_together","no poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,341.57,"spanish","less than secondary",NA,"yes"
"2015","070107","10  006036  009  11  070107","006036","urban","01",240.32,"man",60,"married/living_together","no poor",203.860992431641,399.429595947266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,240.32,"spanish","less than secondary",NA,NA
